order_item_id,order_id,product_id,quantity,unit_price,discount_pct
1853,827,83,2,1832.08,0
1854,828,17,1,1874.06,5
1855,829,138,1,913.69,0
1856,829,100,2,1755.02,15
1857,829,49,1,1326.79,0
1858,830,128,1,194.9,0
1859,830,40,1,2254.62,0
1860,830,73,1,1116.88,20
1861,831,105,1,1305.35,0
1862,831,83,2,1832.08,0
1863,831,29,1,1110.99,0
1864,831,25,1,4013.7,0
1865,832,18,1,1058.0,0
1866,833,34,1,2045.11,0
1867,834,9,1,3148.81,5
1868,834,52,1,565.24,5
1869,834,28,1,2577.19,0
1870,835,50,1,1269.0,15
1871,836,9,1,3148.81,5
1872,837,100,1,1755.02,5
1873,837,126,2,739.51,10
1874,838,66,1,883.75,0
1875,838,13,1,658.64,10
1876,838,94,1,252.81,5
1877,839,19,1,1415.8,5
1878,839,4,1,3734.11,15
1879,839,54,1,2767.69,20
1880,839,126,1,739.51,10
1881,839,21,1,4445.68,0
1882,840,16,1,3149.42,0
1883,841,107,1,2579.68,5
1884,842,15,1,3763.98,0
1885,842,69,1,469.25,20
1886,843,11,1,2249.42,0
1887,843,19,1,1415.8,5
1888,843,78,3,273.8,10
1889,843,20,1,679.41,0
1890,844,133,1,122.64,15
1891,844,25,2,4013.7,0
1892,845,60,1,1673.4,0
1893,846,99,1,227.72,5
1894,847,50,2,1269.0,5
1895,847,135,1,390.99,10
1896,847,64,1,2655.35,0
1897,848,46,2,954.0,5
1898,848,107,2,2579.68,5
1899,848,28,2,2577.19,0
1900,848,92,2,1554.23,5
1901,849,118,2,2774.38,5
1902,849,110,1,1544.3,5
1903,849,27,3,2130.72,10
1904,850,47,2,851.19,0
1905,850,103,2,3176.8,5
1906,851,87,1,883.26,0
1907,851,41,2,1593.36,0
1908,852,114,1,3416.83,10
1909,852,91,1,1358.41,0
1910,852,81,1,180.71,0
1911,853,84,1,327.18,0
1912,853,96,1,951.73,0
1913,854,111,1,1360.54,5
1914,854,83,3,1832.08,0
1915,854,62,1,2817.17,0
1916,854,140,1,441.66,0
1917,855,97,1,1195.83,0
1918,855,66,2,883.75,20
1919,855,93,1,850.64,20
1920,856,115,1,1697.68,0
1921,857,1,1,2845.89,5
1922,857,9,1,3148.81,0
1923,857,73,2,1116.88,5
1924,857,5,2,4122.6,0
1925,857,133,1,122.64,0
1926,858,78,1,273.8,20
1927,859,77,1,2061.02,15
1928,859,57,3,1226.9,0
1929,860,81,1,180.71,0
1930,860,6,1,3922.85,0
1931,861,71,1,2754.81,10
1932,861,131,1,267.65,0
1933,861,40,1,2254.62,0
1934,861,25,3,4013.7,0
1935,862,118,3,2774.38,15
1936,863,40,1,2254.62,5
1937,864,68,1,2282.01,0
1938,865,64,1,2655.35,20
1939,865,60,1,1673.4,0
1940,865,66,3,883.75,20
1941,866,24,1,4730.3,0
1942,866,103,2,3176.8,0
1943,867,56,3,896.44,5
1944,867,20,1,679.41,0
1945,867,84,1,327.18,0
1946,867,124,1,817.25,20
1947,867,45,1,2997.84,10
1948,868,25,1,4013.7,10
1949,869,77,3,2061.02,20
1950,870,98,1,325.42,0
1951,870,21,1,4445.68,0
1952,871,86,2,1657.15,0
1953,871,90,1,1414.48,10
1954,872,107,1,2579.68,15
1955,872,31,1,1817.44,10
1956,872,59,2,820.54,10
1957,872,3,1,1666.99,5
1958,873,98,2,325.42,0
1959,874,79,1,293.44,5
1960,874,135,2,390.99,15
1961,874,11,1,2249.42,15
1962,875,139,2,613.76,15
1963,875,39,1,807.04,0
1964,876,129,2,376.44,0
1965,877,57,1,1226.9,10
1966,878,13,2,658.64,10
1967,878,101,1,1820.6,10
1968,879,130,2,341.79,5
1969,879,24,1,4730.3,0
1970,879,57,1,1226.9,10
1971,879,111,1,1360.54,10
1972,880,101,1,1820.6,0
1973,880,38,1,1926.89,15
1974,881,87,1,883.26,20
1975,882,122,3,710.73,0
1976,883,13,1,658.64,15
1977,883,103,1,3176.8,10
1978,884,22,1,3278.57,15
1979,884,103,2,3176.8,5
1980,885,112,1,746.84,0
1981,885,34,1,2045.11,0
1982,886,124,1,817.25,0
1983,887,51,1,1683.6,0
1984,887,125,1,172.83,15
1985,888,51,1,1683.6,5
1986,888,135,2,390.99,0
1987,889,63,1,3329.97,0
1988,890,69,1,469.25,0
1989,890,111,1,1360.54,15
1990,890,83,1,1832.08,5
1991,891,23,1,2678.86,0
1992,892,106,1,2177.52,5
1993,893,94,3,252.81,15
1994,893,90,1,1414.48,0
1995,894,83,1,1832.08,10
1996,894,89,2,1980.93,0
1997,895,7,1,470.97,10
1998,895,79,2,293.44,5
1999,895,44,1,2896.61,10
2000,895,90,1,1414.48,0
2001,896,114,1,3416.83,0
2002,897,38,1,1926.89,20
2003,897,113,1,2616.32,0
2004,898,60,1,1673.4,0
2005,898,52,1,565.24,5
2006,899,96,1,951.73,0
2007,900,22,1,3278.57,0
2008,900,29,1,1110.99,5
2009,900,14,1,1729.61,10
2010,900,63,1,3329.97,15
2011,901,38,1,1926.89,0
2012,902,4,3,3734.11,0
2013,902,88,3,900.15,0
2014,903,29,1,1110.99,10
2015,903,79,1,293.44,5
2016,903,116,1,1388.9,10
2017,903,121,1,946.03,10
2018,904,85,1,504.07,0
2019,904,54,1,2767.69,5
2020,904,138,1,913.69,5
2021,905,53,1,1566.62,15
2022,905,140,1,441.66,10
2023,905,134,1,182.76,0
2024,905,67,1,2080.19,0
2025,905,124,2,817.25,0
2026,906,37,1,1023.85,0
2027,906,5,1,4122.6,20
2028,907,135,1,390.99,0
2029,908,66,2,883.75,5
2030,908,44,3,2896.61,0
2031,909,73,1,1116.88,15
2032,910,70,3,3424.12,10
2033,910,14,1,1729.61,0
2034,910,120,3,1868.93,5
2035,911,3,1,1666.99,0
2036,912,100,2,1755.02,5
2037,912,70,1,3424.12,10
2038,912,93,1,850.64,5
2039,913,5,1,4122.6,0
2040,914,99,1,227.72,0
2041,915,98,2,325.42,10
2042,916,26,1,2314.09,15
2043,917,125,1,172.83,5
2044,918,137,2,175.23,10
2045,918,23,1,2678.86,5
2046,918,48,1,1789.61,5
2047,918,51,1,1683.6,20
2048,919,118,1,2774.38,5
2049,920,6,1,3922.85,0
2050,920,11,1,2249.42,15
2051,921,136,1,361.66,20
2052,922,86,1,1657.15,5
2053,922,126,1,739.51,15
2054,922,101,1,1820.6,0
2055,923,41,1,1593.36,15
2056,923,5,2,4122.6,20
2057,923,89,1,1980.93,5
2058,923,91,1,1358.41,15
2059,924,78,1,273.8,15
2060,925,129,1,376.44,0
2061,925,71,1,2754.81,10
2062,926,66,1,883.75,5
2063,927,8,1,863.12,10
2064,927,72,1,1795.47,0
2065,928,39,1,807.04,10
2066,928,88,1,900.15,20
2067,929,36,1,2255.38,5
2068,930,98,1,325.42,20
2069,930,134,2,182.76,5
2070,930,59,2,820.54,0
2071,930,107,1,2579.68,0
2072,930,62,1,2817.17,5
2073,931,40,1,2254.62,0
2074,931,110,1,1544.3,0
2075,932,85,1,504.07,15
2076,932,115,1,1697.68,0
2077,932,139,1,613.76,0
2078,933,53,1,1566.62,10
2079,933,36,1,2255.38,15
2080,934,139,2,613.76,0
2081,934,52,1,565.24,0
2082,934,36,3,2255.38,0
2083,934,80,1,1279.28,0
2084,935,135,2,390.99,5
2085,935,35,1,2586.26,0
2086,936,38,1,1926.89,0
2087,937,41,1,1593.36,5
2088,937,82,1,1395.96,5
2089,938,137,1,175.23,5
2090,938,31,1,1817.44,10
2091,938,48,2,1789.61,10
2092,939,38,1,1926.89,10
2093,939,8,1,863.12,0
2094,940,106,1,2177.52,0
2095,940,78,1,273.8,10
2096,941,71,3,2754.81,0
2097,942,49,1,1326.79,0
2098,942,28,1,2577.19,15
2099,942,34,1,2045.11,10
2100,943,7,1,470.97,5
2101,943,69,1,469.25,20
2102,944,60,1,1673.4,15
2103,944,7,1,470.97,20
2104,945,21,1,4445.68,10
2105,945,123,1,176.12,0
2106,945,35,2,2586.26,5
2107,945,129,1,376.44,0
2108,945,121,1,946.03,5
2109,946,96,2,951.73,0
2110,946,48,1,1789.61,0
2111,947,126,1,739.51,5
2112,947,122,1,710.73,0
2113,948,42,2,1198.0,5
2114,948,50,2,1269.0,0
2115,949,9,1,3148.81,0
2116,950,4,1,3734.11,0
2117,951,106,1,2177.52,0
2118,952,52,2,565.24,0
2119,952,53,3,1566.62,15
2120,952,17,2,1874.06,0
2121,953,113,2,2616.32,20
2122,954,126,1,739.51,5
2123,954,84,3,327.18,0
2124,955,64,2,2655.35,20
2125,955,110,1,1544.3,0
2126,956,11,2,2249.42,0
2127,956,98,1,325.42,5
2128,956,81,1,180.71,0
2129,956,101,2,1820.6,20
2130,957,138,1,913.69,0
2131,957,135,3,390.99,5
2132,957,10,2,622.91,0
2133,958,28,1,2577.19,10
2134,958,116,1,1388.9,10
2135,958,117,1,3354.55,15
2136,959,63,1,3329.97,5
2137,960,138,1,913.69,0
2138,961,11,1,2249.42,5
2139,961,100,2,1755.02,0
2140,962,13,1,658.64,5
2141,963,75,1,1648.5,5
2142,964,102,2,536.91,0
2143,964,78,2,273.8,10
2144,964,74,1,283.28,15
2145,964,119,1,1173.65,0
2146,964,43,1,340.4,5
2147,965,76,2,2749.33,15
2148,965,14,3,1729.61,0
2149,965,133,1,122.64,5
2150,965,37,2,1023.85,5
2151,966,116,1,1388.9,0
2152,966,24,1,4730.3,0
2153,966,129,2,376.44,0
2154,967,47,1,851.19,10
2155,967,140,1,441.66,15
2156,968,101,2,1820.6,0
2157,968,106,1,2177.52,15
2158,968,83,1,1832.08,10
2159,968,116,1,1388.9,10
2160,968,7,1,470.97,0
2161,969,117,1,3354.55,5
2162,969,52,2,565.24,10
2163,970,24,1,4730.3,15
2164,970,65,1,879.88,0
2165,970,83,2,1832.08,0
2166,970,42,1,1198.0,10
2167,971,32,1,1803.67,15
2168,971,24,1,4730.3,0
2169,971,30,1,2474.6,5
2170,972,116,2,1388.9,0
2171,972,93,1,850.64,15
2172,973,135,2,390.99,0
2173,973,99,1,227.72,0
2174,974,131,2,267.65,0
2175,974,41,1,1593.36,5
2176,974,97,3,1195.83,20
2177,974,98,1,325.42,10
2178,975,44,1,2896.61,0
2179,975,86,1,1657.15,0
2180,976,39,1,807.04,5
2181,976,42,1,1198.0,5
2182,977,46,1,954.0,0
2183,978,14,3,1729.61,5
2184,978,108,1,545.2,0
2185,979,80,1,1279.28,15
2186,979,115,2,1697.68,0
2187,979,74,2,283.28,0
2188,979,47,1,851.19,0
2189,980,34,1,2045.11,0
2190,980,52,1,565.24,0
2191,980,1,1,2845.89,0
2192,981,65,1,879.88,5
2193,982,118,1,2774.38,15
2194,983,128,2,194.9,5
2195,984,2,1,1537.56,0
2196,984,127,1,764.69,10
2197,984,61,2,2121.38,0
2198,984,56,2,896.44,15
2199,985,122,1,710.73,0
2200,986,105,1,1305.35,0
2201,986,114,1,3416.83,0
2202,987,2,1,1537.56,5
2203,988,72,1,1795.47,10
2204,989,54,1,2767.69,5
2205,989,13,1,658.64,0
2206,990,38,1,1926.89,0
2207,990,15,1,3763.98,10
2208,990,90,1,1414.48,0
2209,991,38,1,1926.89,5
2210,991,9,2,3148.81,0
2211,991,77,3,2061.02,20
2212,992,23,1,2678.86,0
2213,992,13,1,658.64,10
2214,992,28,1,2577.19,5
2215,992,107,1,2579.68,0
2216,993,42,1,1198.0,0
2217,994,73,2,1116.88,5
2218,994,46,1,954.0,15
2219,994,117,1,3354.55,5
2220,994,93,1,850.64,5
2221,994,10,2,622.91,0
2222,995,77,1,2061.02,15
2223,996,95,1,466.06,0
2224,997,18,1,1058.0,0
2225,997,110,1,1544.3,5
2226,997,17,1,1874.06,0
2227,998,121,1,946.03,10
2228,998,35,1,2586.26,0
2229,999,71,1,2754.81,0
2230,999,85,1,504.07,0
2231,1000,106,1,2177.52,10
2232,1001,54,1,2767.69,0
2233,1001,15,2,3763.98,0
2234,1001,28,3,2577.19,15
2235,1002,136,1,361.66,0
2236,1003,124,1,817.25,15
2237,1004,74,1,283.28,10
2238,1004,110,1,1544.3,0
2239,1004,82,3,1395.96,0
2240,1005,135,1,390.99,0
2241,1005,91,1,1358.41,10
2242,1006,128,1,194.9,0
2243,1007,128,3,194.9,0
2244,1007,127,1,764.69,15
2245,1008,60,1,1673.4,10
2246,1009,75,1,1648.5,10
2247,1009,50,1,1269.0,0
2248,1009,1,1,2845.89,5
2249,1010,7,1,470.97,0
2250,1011,31,1,1817.44,0
2251,1011,54,1,2767.69,15
2252,1012,107,1,2579.68,5
2253,1012,106,1,2177.52,10
2254,1012,12,1,1398.44,15
2255,1012,86,2,1657.15,0
2256,1013,55,1,1416.61,5
2257,1014,52,1,565.24,0
2258,1014,73,1,1116.88,5
2259,1014,66,1,883.75,0
2260,1014,18,1,1058.0,10
2261,1015,77,1,2061.02,20
2262,1015,130,2,341.79,0
2263,1015,83,1,1832.08,0
2264,1016,30,2,2474.6,5
2265,1016,86,1,1657.15,0
2266,1016,88,1,900.15,5
2267,1017,8,1,863.12,10
2268,1017,45,2,2997.84,0
2269,1017,50,1,1269.0,20
2270,1018,87,1,883.26,0
2271,1018,123,1,176.12,20
2272,1018,122,1,710.73,5
2273,1019,35,2,2586.26,0
2274,1019,124,1,817.25,10
2275,1019,40,3,2254.62,0
2276,1019,118,2,2774.38,0
2277,1019,138,1,913.69,0
2278,1020,119,1,1173.65,5
2279,1020,106,1,2177.52,0
2280,1020,15,1,3763.98,20
2281,1020,134,1,182.76,10
2282,1020,77,1,2061.02,0
2283,1021,81,1,180.71,0
2284,1021,138,1,913.69,5
2285,1022,54,2,2767.69,0
2286,1022,85,1,504.07,10
2287,1022,91,1,1358.41,10
2288,1022,17,2,1874.06,5
2289,1023,72,1,1795.47,10
2290,1023,8,3,863.12,10
2291,1023,87,1,883.26,5
2292,1024,137,1,175.23,0
2293,1024,43,1,340.4,10
2294,1024,100,1,1755.02,5
2295,1025,30,1,2474.6,20
2296,1025,79,1,293.44,0
2297,1025,81,2,180.71,0
2298,1025,9,2,3148.81,15
2299,1026,106,1,2177.52,0
2300,1026,23,2,2678.86,0
2301,1026,128,1,194.9,5
2302,1027,96,2,951.73,5
2303,1027,116,1,1388.9,5
2304,1028,56,3,896.44,15
2305,1028,135,1,390.99,0
2306,1029,45,1,2997.84,5
2307,1030,96,1,951.73,0
2308,1031,52,1,565.24,20
2309,1031,24,1,4730.3,10
2310,1032,130,2,341.79,0
2311,1033,124,2,817.25,10
2312,1034,40,1,2254.62,5
2313,1034,49,2,1326.79,0
2314,1035,124,1,817.25,15
2315,1036,135,1,390.99,0
2316,1036,80,1,1279.28,0
2317,1036,84,1,327.18,15
2318,1036,37,1,1023.85,5
2319,1037,133,2,122.64,15
2320,1037,34,2,2045.11,0
2321,1037,53,1,1566.62,0
2322,1037,10,1,622.91,0
2323,1037,118,1,2774.38,10
2324,1038,134,1,182.76,10
2325,1039,2,1,1537.56,0
2326,1040,12,1,1398.44,0
2327,1041,23,1,2678.86,5
2328,1042,120,2,1868.93,0
2329,1042,12,2,1398.44,0
2330,1043,134,1,182.76,0
2331,1044,80,1,1279.28,5
2332,1044,6,1,3922.85,15
2333,1045,80,1,1279.28,15
2334,1046,54,1,2767.69,15
2335,1046,83,2,1832.08,20
2336,1046,52,1,565.24,0
2337,1047,74,1,283.28,15
2338,1047,71,1,2754.81,5
2339,1048,82,3,1395.96,0
2340,1048,113,1,2616.32,0
2341,1048,31,1,1817.44,0
2342,1049,39,2,807.04,0
2343,1050,71,1,2754.81,10
2344,1050,30,1,2474.6,20
2345,1050,4,2,3734.11,15
2346,1050,132,1,598.27,0
2347,1051,53,3,1566.62,0
2348,1052,90,1,1414.48,0
2349,1052,82,2,1395.96,20
2350,1053,37,1,1023.85,5
2351,1053,73,1,1116.88,10
2352,1054,63,1,3329.97,0
2353,1055,19,1,1415.8,15
2354,1055,80,3,1279.28,15
2355,1055,87,1,883.26,0
2356,1056,114,1,3416.83,20
2357,1056,13,1,658.64,5
2358,1057,8,2,863.12,0
2359,1057,121,2,946.03,0
2360,1058,13,2,658.64,0
2361,1058,28,1,2577.19,10
2362,1058,99,1,227.72,0
2363,1058,14,3,1729.61,5
2364,1059,110,1,1544.3,5
2365,1060,46,2,954.0,5
2366,1061,115,1,1697.68,10
2367,1061,92,1,1554.23,0
2368,1062,86,1,1657.15,15
2369,1062,51,1,1683.6,10
2370,1062,137,3,175.23,0
2371,1063,120,1,1868.93,5
2372,1064,34,3,2045.11,0
2373,1064,24,1,4730.3,10
2374,1065,120,2,1868.93,0
2375,1065,25,1,4013.7,0
2376,1066,80,2,1279.28,15
2377,1067,120,2,1868.93,0
2378,1067,121,1,946.03,0
2379,1068,58,1,2420.79,0
2380,1069,67,1,2080.19,10
2381,1069,94,1,252.81,5
2382,1070,47,2,851.19,15
2383,1070,85,1,504.07,0
2384,1071,117,1,3354.55,20
2385,1071,125,2,172.83,10
2386,1071,8,1,863.12,0
2387,1071,17,1,1874.06,0
2388,1072,29,2,1110.99,0
2389,1073,123,1,176.12,5
2390,1074,44,1,2896.61,0
2391,1075,90,1,1414.48,5
2392,1076,33,1,954.72,0
2393,1077,27,2,2130.72,0
2394,1077,104,2,404.29,0
2395,1078,28,1,2577.19,20
2396,1079,19,1,1415.8,0
2397,1080,137,1,175.23,5
2398,1081,103,1,3176.8,20
2399,1081,106,2,2177.52,0
2400,1081,62,1,2817.17,0
2401,1082,63,3,3329.97,0
2402,1082,41,3,1593.36,5
2403,1083,99,1,227.72,0
2404,1083,17,3,1874.06,15
2405,1084,54,1,2767.69,0
2406,1085,111,1,1360.54,20
2407,1085,112,2,746.84,0
2408,1085,88,1,900.15,15
2409,1086,61,1,2121.38,10
2410,1086,45,2,2997.84,0
2411,1086,20,2,679.41,0
2412,1086,125,3,172.83,0
2413,1086,30,3,2474.6,0
2414,1087,119,2,1173.65,0
2415,1088,25,1,4013.7,0
2416,1089,46,2,954.0,5
2417,1089,79,1,293.44,10
2418,1089,104,1,404.29,10
2419,1089,18,1,1058.0,0
2420,1090,28,1,2577.19,10
2421,1090,98,2,325.42,0
2422,1091,127,1,764.69,10
2423,1091,16,1,3149.42,15
2424,1092,56,1,896.44,5
2425,1092,36,2,2255.38,15
2426,1093,1,2,2845.89,0
2427,1093,38,1,1926.89,5
2428,1094,39,3,807.04,5
2429,1094,116,1,1388.9,5
2430,1095,75,1,1648.5,15
2431,1095,100,2,1755.02,0
2432,1095,115,1,1697.68,20
2433,1096,53,1,1566.62,5
2434,1096,82,1,1395.96,10
2435,1097,78,1,273.8,0
2436,1097,112,1,746.84,0
2437,1098,89,1,1980.93,0
2438,1098,23,2,2678.86,10
2439,1099,3,1,1666.99,0
2440,1099,131,1,267.65,5
2441,1099,104,1,404.29,0
2442,1100,76,1,2749.33,15
2443,1100,16,1,3149.42,15
2444,1100,95,1,466.06,0
2445,1100,14,1,1729.61,5
2446,1101,92,1,1554.23,0
2447,1101,29,1,1110.99,10
2448,1102,8,1,863.12,10
2449,1102,61,1,2121.38,20
2450,1102,111,2,1360.54,20
2451,1103,101,1,1820.6,0
2452,1103,82,1,1395.96,5
2453,1104,98,1,325.42,0
2454,1104,104,1,404.29,0
2455,1104,112,2,746.84,5
2456,1104,140,1,441.66,15
2457,1105,45,1,2997.84,0
2458,1105,122,1,710.73,0
2459,1106,49,1,1326.79,15
2460,1107,99,1,227.72,0
2461,1108,107,1,2579.68,5
2462,1109,74,2,283.28,0
2463,1110,33,2,954.72,0
2464,1110,35,1,2586.26,5
2465,1111,19,1,1415.8,5
2466,1111,5,2,4122.6,10
2467,1112,125,1,172.83,10
2468,1112,112,1,746.84,0
2469,1113,22,3,3278.57,0
2470,1113,36,1,2255.38,0
2471,1113,107,1,2579.68,0
2472,1114,109,2,1068.51,10
2473,1114,47,2,851.19,0
2474,1115,131,1,267.65,0
2475,1116,116,1,1388.9,15
2476,1116,99,1,227.72,20
2477,1117,58,1,2420.79,10
2478,1118,109,1,1068.51,15
2479,1118,2,1,1537.56,0
2480,1119,128,1,194.9,15
2481,1119,61,1,2121.38,20
2482,1119,129,1,376.44,5
2483,1119,69,1,469.25,0
2484,1120,140,2,441.66,5
2485,1121,94,1,252.81,5
2486,1121,9,1,3148.81,5
2487,1121,10,1,622.91,0
2488,1122,124,1,817.25,15
2489,1123,95,1,466.06,0
2490,1123,29,1,1110.99,5
2491,1123,124,3,817.25,15
2492,1124,21,1,4445.68,15
2493,1125,135,1,390.99,5
2494,1125,72,1,1795.47,10
2495,1126,133,1,122.64,10
2496,1126,21,2,4445.68,0
2497,1126,134,1,182.76,15
2498,1126,23,1,2678.86,20
2499,1126,63,1,3329.97,0
2500,1127,20,3,679.41,15
2501,1127,139,2,613.76,5
2502,1127,80,1,1279.28,20
2503,1128,14,1,1729.61,0
2504,1128,88,2,900.15,0
2505,1129,3,2,1666.99,0
2506,1130,117,1,3354.55,10
2507,1131,121,1,946.03,20
2508,1132,85,1,504.07,0
2509,1133,91,3,1358.41,0
2510,1134,75,2,1648.5,0
2511,1134,43,1,340.4,0
2512,1135,78,1,273.8,5
2513,1135,67,1,2080.19,0
2514,1136,122,3,710.73,0
2515,1136,44,1,2896.61,0
2516,1136,14,1,1729.61,0
2517,1137,75,1,1648.5,0
2518,1137,7,1,470.97,5
2519,1137,74,1,283.28,5
2520,1137,125,1,172.83,15
2521,1138,33,2,954.72,5
2522,1139,20,1,679.41,5
2523,1139,72,1,1795.47,5
2524,1139,65,2,879.88,15
2525,1140,72,1,1795.47,10
2526,1140,71,1,2754.81,5
2527,1141,4,1,3734.11,0
2528,1141,29,2,1110.99,0
2529,1141,45,2,2997.84,5
2530,1142,39,1,807.04,10
2531,1142,115,1,1697.68,0
2532,1143,45,2,2997.84,0
2533,1143,67,3,2080.19,5
2534,1143,61,2,2121.38,10
2535,1144,47,2,851.19,0
2536,1145,9,1,3148.81,0
2537,1146,22,1,3278.57,15
2538,1147,40,1,2254.62,0
2539,1148,106,1,2177.52,15
2540,1148,99,2,227.72,5
2541,1148,61,2,2121.38,10
2542,1149,113,3,2616.32,0
2543,1150,43,2,340.4,5
2544,1150,54,1,2767.69,0
2545,1150,89,1,1980.93,0
2546,1150,14,1,1729.61,20
2547,1151,68,2,2282.01,5
2548,1151,30,2,2474.6,0
2549,1152,43,3,340.4,0
2550,1152,119,1,1173.65,0
2551,1152,103,1,3176.8,10
2552,1152,122,1,710.73,5
2553,1153,122,3,710.73,0
2554,1153,137,1,175.23,5
2555,1154,98,1,325.42,0
2556,1154,100,1,1755.02,5
2557,1154,122,1,710.73,0
2558,1155,38,1,1926.89,20
2559,1155,136,1,361.66,0
2560,1156,4,1,3734.11,0
2561,1156,74,2,283.28,0
2562,1156,115,2,1697.68,0
2563,1157,81,1,180.71,0
2564,1158,11,2,2249.42,10
2565,1158,25,1,4013.7,0
2566,1159,91,1,1358.41,10
2567,1160,70,1,3424.12,5
2568,1161,70,1,3424.12,0
2569,1161,69,2,469.25,0
2570,1162,66,2,883.75,0
2571,1162,101,1,1820.6,10
2572,1162,119,1,1173.65,0
2573,1162,62,2,2817.17,0
2574,1163,50,1,1269.0,0
2575,1163,134,1,182.76,10
2576,1163,87,1,883.26,20
2577,1164,47,1,851.19,0
2578,1164,81,2,180.71,15
2579,1164,3,1,1666.99,10
2580,1165,3,1,1666.99,0
2581,1165,18,2,1058.0,0
2582,1166,106,1,2177.52,20
2583,1167,135,3,390.99,10
2584,1167,27,1,2130.72,5
2585,1168,115,1,1697.68,0
2586,1168,90,1,1414.48,0
2587,1169,73,2,1116.88,5
2588,1169,65,2,879.88,0
2589,1170,9,1,3148.81,0
2590,1170,7,1,470.97,0
2591,1171,24,1,4730.3,0
2592,1171,15,1,3763.98,10
2593,1171,56,3,896.44,0
2594,1171,32,2,1803.67,20
2595,1172,31,2,1817.44,0
2596,1172,23,2,2678.86,5
2597,1172,34,1,2045.11,5
2598,1172,97,1,1195.83,5
2599,1172,48,2,1789.61,0
2600,1173,48,2,1789.61,20
2601,1173,65,1,879.88,0
2602,1173,76,3,2749.33,10
2603,1174,20,1,679.41,10
2604,1174,117,1,3354.55,0
2605,1174,71,1,2754.81,0
2606,1175,83,3,1832.08,0
2607,1175,66,1,883.75,20
2608,1175,42,1,1198.0,10
2609,1176,71,1,2754.81,0
2610,1176,16,1,3149.42,0
2611,1176,98,1,325.42,5
2612,1177,86,1,1657.15,5
2613,1178,67,3,2080.19,0
2614,1178,68,1,2282.01,5
2615,1178,46,2,954.0,0
2616,1179,18,3,1058.0,10
2617,1179,126,1,739.51,0
2618,1180,101,2,1820.6,20
2619,1180,46,1,954.0,15
2620,1180,126,2,739.51,0
2621,1181,37,1,1023.85,10
2622,1181,139,1,613.76,0
2623,1182,56,3,896.44,5
2624,1182,28,2,2577.19,0
2625,1182,114,2,3416.83,0
2626,1182,67,1,2080.19,5
2627,1183,9,1,3148.81,15
2628,1183,19,2,1415.8,0
2629,1184,65,1,879.88,15
2630,1185,5,1,4122.6,10
2631,1185,128,1,194.9,10
2632,1185,39,1,807.04,0
2633,1185,1,2,2845.89,15
2634,1185,10,1,622.91,5
2635,1186,100,3,1755.02,0
2636,1187,39,2,807.04,10
2637,1188,85,1,504.07,0
2638,1189,1,3,2845.89,5
2639,1189,132,1,598.27,20
2640,1189,126,1,739.51,0
2641,1190,112,1,746.84,20
2642,1190,104,1,404.29,10
2643,1191,18,1,1058.0,5
2644,1192,58,1,2420.79,20
2645,1193,99,2,227.72,15
2646,1193,124,2,817.25,0
2647,1193,32,1,1803.67,0
2648,1194,138,2,913.69,0
2649,1195,86,1,1657.15,0
2650,1195,78,2,273.8,15
2651,1196,15,1,3763.98,0
2652,1196,24,2,4730.3,5
2653,1196,94,1,252.81,5
2654,1196,137,1,175.23,5
2655,1196,88,1,900.15,15
2656,1197,118,1,2774.38,0
2657,1197,75,1,1648.5,10
2658,1197,52,1,565.24,0
2659,1197,46,1,954.0,15
2660,1198,11,1,2249.42,20
2661,1198,99,1,227.72,0
2662,1198,49,2,1326.79,0
2663,1198,77,1,2061.02,0
2664,1199,100,1,1755.02,0
2665,1199,28,3,2577.19,0
2666,1199,92,1,1554.23,0
2667,1199,125,1,172.83,0
2668,1200,113,2,2616.32,10
2669,1200,49,1,1326.79,0
2670,1201,10,3,622.91,0
2671,1202,7,1,470.97,10
2672,1203,62,1,2817.17,0
2673,1204,100,1,1755.02,0
2674,1205,139,1,613.76,5
2675,1206,79,1,293.44,5
2676,1206,128,1,194.9,20
2677,1206,137,1,175.23,5
2678,1207,5,1,4122.6,0
2679,1208,87,2,883.26,10
2680,1209,87,2,883.26,0
2681,1210,11,1,2249.42,20
2682,1210,104,3,404.29,0
2683,1210,31,1,1817.44,15
2684,1210,55,1,1416.61,0
2685,1211,134,1,182.76,20
2686,1212,138,2,913.69,0
2687,1212,39,1,807.04,10
2688,1213,60,3,1673.4,0
2689,1213,19,2,1415.8,0
2690,1213,10,2,622.91,5
2691,1213,37,2,1023.85,5
2692,1214,5,1,4122.6,10
2693,1214,121,1,946.03,5
2694,1214,12,1,1398.44,15
2695,1215,34,1,2045.11,5
2696,1216,45,1,2997.84,5
2697,1216,13,1,658.64,5
2698,1216,79,2,293.44,0
2699,1217,117,1,3354.55,0
2700,1217,44,1,2896.61,0
2701,1218,17,3,1874.06,0
2702,1219,30,3,2474.6,5
2703,1220,57,1,1226.9,5
2704,1220,17,1,1874.06,5
2705,1220,52,3,565.24,5
2706,1221,87,2,883.26,10
2707,1221,103,1,3176.8,5
2708,1221,84,1,327.18,0
2709,1221,31,1,1817.44,15
2710,1222,140,1,441.66,5
2711,1222,36,1,2255.38,0
2712,1222,83,3,1832.08,0
2713,1222,55,1,1416.61,0
2714,1223,45,1,2997.84,0
2715,1224,17,1,1874.06,15
2716,1224,31,1,1817.44,0
